ANIO_PERIODO,CODIGO_UNIVERSIDAD,NOMBRE_UNIVERSIDAD,NOMBRE_FILIAL,NOMBRE_PROGRAMA,CODIGO_CLASE_CINE_N2,NOMBRE_CLASE_CINE_N2,CANTIDAD_CARNES
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,GERENCIA SOCIAL-PR.Y PROY SOC.,99,POSGRADO,765
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,GES.Y ALTA DIR.-GES. EMPRES,41,ADMINISTRACIÓN Y COMERCIO,440
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,GES.Y ALTA DIR.-GES. PUBLICA,41,ADMINISTRACIÓN Y COMERCIO,37
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,GES.Y ALTA DIR.-GES. SOCIAL,00,SIN CLASIFICAR,41
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,GEST.YDIR.EMP.CONST.YINMOBIL.,99,POSGRADO,36
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,HISTORIA-ESTUDIOS ANDINOS,99,POSGRADO,16
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INGENIERIA INDUSTRIAL,99,POSGRADO,61
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INTEGRACION E INNOVAC. EDUC. TIC,99,POSGRADO,89
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,LITERATURA HISPANOAMERICANA,99,POSGRADO,43
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,900
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],E.A.P. DE CIENCIAS NATURALES Y AMBIENTAL,19,OTROS PROGRAMAS EN EDUCACIÓN,1
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,1
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],SOCIOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,3
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,CIENCIAS FORESTALES Y DEL AMBIENTE,82,SILVICULTURA,485
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,E.A.P. DE FILOSOFIA CS Y RRHH,12,EDUCACIÓN SECUNDARIA,132
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],ADM. DE NEGOCIOS INTERNACIONALES,41,ADMINISTRACIÓN Y COMERCIO,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],GESTION TRIBUTARIA,41,ADMINISTRACIÓN Y COMERCIO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,2
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INVESTIGACION OPERATIVA,54,MATEMÁTICAS Y ESTADÍSTICA,2
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOCTORADO EN GESTION DE EMPRESAS,99,POSGRADO,11
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,ECONOMIA INTERNACIONAL,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,327
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,ECONOMIA PUBLICA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,344
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,75
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,LINGÜISTICA,23,IDIOMAS,214
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN DERECHO,99,POSGRADO,335
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN INGENIERIA HIDRAULICA,99,POSGRADO,3
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE.EN POLITICAS Y PLANIF.EN SAL,99,POSGRADO,6
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN DIRECCION DE EMPRESAS INDUSTRIALES Y DE SERVICIOS,99,POSGRADO,52
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,"MAESTRIA EN GESTIÓN INTEGRADA EN SEGURIDAD, SALUD OCUPACIONAL Y MEDIO AMBIENTE",99,POSGRADO,120
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN GESTION PUBLICA,99,POSGRADO,159
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN NUTRICION CON MENCION EN NUTRICION CLINICA,99,POSGRADO,11
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN PRODUCTOS NATURALES Y BIOCOMERCIO,99,POSGRADO,2
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,"MAESTRIA EN PSICOLOGIA, MENCION EN INTERVENCION PSICOEDUCATIVA EN TRANSTORNOS DEL NEURODESARROLLO",99,POSGRADO,52
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,374
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. CARDIOLOGIA,99,POSGRADO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENDOCRINOLOGIA,99,POSGRADO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA INTENSIVISTA,99,POSGRADO,18
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. OTORRINOLARINGOLOGO,99,POSGRADO,6
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. PEDIATRIA,99,POSGRADO,31
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. RADIOLOGIA,99,POSGRADO,17
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E.INT.TEMP.NIÑ.C/S.NEC.ED.ES.,99,POSGRADO,26
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,ENFERMERÍA,91,SALUD,438
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,442
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,INGENIERIA QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,223
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-QUILLABAMBA,ECOTURISMO,01,SERVICIOS PERSONALES,186
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,AUDITORIA,99,POSGRADO,33
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,CIENCIA Y TECNOLOGÍA DE ALIMENTOS,99,POSGRADO,5
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,872
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ODONTOLOGIA,91,SALUD,305
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,139
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,SALUD OCUPACIONAL,99,POSGRADO,7
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SICUANI,MEDICINA VETERINARIA,84,VETERINARIA,142
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,[NO ESPECIFICADO],INGENIERIA DE SISTEMAS,61,INFORMÁTICA,1
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,[NO ESPECIFICADO],INGENIERIA QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,1
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,557
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,ARQUEOLOGIA,22,HUMANIDADES,223
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,CONTABILIDAD Y FINANZAS,41,ADMINISTRACIÓN Y COMERCIO,608
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,DERECHO Y CIENCIAS POLITICAS,42,DERECHO,838
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,263
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,229
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,HISTORIA,22,HUMANIDADES,66
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,300
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VALLE JEQUETEPEQUE,AGRONOMIA,81,AGRICULTURA,74
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,GESTION,41,ADMINISTRACIÓN Y COMERCIO,332
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA EN TELECOMUNICACIONES,61,INFORMÁTICA,320
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,[NO ESPECIFICADO],INGENIERIA GEOLOGICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,3
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,[NO ESPECIFICADO],PSICOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,13
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ANTROPOLOGIA-ESTUDIOS ANDINOS,99,POSGRADO,15
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ARTES ESCENICAS,21,ARTE,57
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CIENCIA POL.-RELACI. INTERNA,99,POSGRADO,5
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CIENCIA POL.Y GOB.- POL.PUB.Y GES,99,POSGRADO,230
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CIENCIA POLITICA Y GOBIERNO,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,291
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DERECHO CONSTITUCIONAL,99,POSGRADO,41
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DERECHO REGISTRAL,42,DERECHO,8
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DIRECCION DE OPERAC. PRODUCTIVAS,99,POSGRADO,76
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DISEÑO INDUSTRIAL,21,ARTE,252
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,196
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ENSEÑANZA DE LAS MATEMATICAS,99,POSGRADO,61
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ESTUDIOS DE GENERO,99,POSGRADO,45
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,FISICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,89
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,2523
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,MATEMATICAS,54,MATEMÁTICAS Y ESTADÍSTICA,24
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,MATEMATICAS APLICADAS,99,POSGRADO,33
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,POLITICA Y GESTION UNIVERSITARIA,99,POSGRADO,22
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,QUIMICA,99,POSGRADO,54
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,SOCIOLOGIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,200
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,SOCIOLOGIA- MENC. EN DESARROLLO,99,POSGRADO,1
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],AGRONOMIA,81,AGRICULTURA,2
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],INGENIERIA MECANICA,71,INGENIERÍA Y PROFESIONES AFINES,1
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,ANTROPOLOGIA,22,HUMANIDADES,391
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,INGENIERIA EN INDUSTRIAS ALIMENTARIAS,72,INDUSTRIA Y PRODUCCIÓN,335
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,ZOOTECNIA TROPICAL,81,AGRICULTURA,71
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-IQUITOS,ESC. DE ECONOMIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,275
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-IQUITOS,ESC. SECUN. ESP. FILOS. Y PSICOP,12,EDUCACIÓN SECUNDARIA,61
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-YURIMAGUAS,ESC. DE AGRONOMIA,81,AGRICULTURA,53
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-YURIMAGUAS,ESC. DE CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,25
2016,012,UNIVERSIDAD NACIONAL DEL ALTIPLANO,UNA-SEDE PRINCIPAL,FISICO-MATEMATICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,76
2016,012,UNIVERSIDAD NACIONAL DEL ALTIPLANO,UNA-SEDE PRINCIPAL,INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,294
2016,012,UNIVERSIDAD NACIONAL DEL ALTIPLANO,UNA-SEDE PRINCIPAL,INGENIERIA MECANICA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,382
2016,012,UNIVERSIDAD NACIONAL DEL ALTIPLANO,UNA-SEDE PRINCIPAL,INGENIERIA TOPOGRAFICA Y AGRIMENSURA,73,ARQUITECTURA Y CONSTRUCCIÓN,345
2016,013,UNIVERSIDAD NACIONAL DE PIURA,UNP-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,550
2016,013,UNIVERSIDAD NACIONAL DE PIURA,UNP-SEDE PRINCIPAL,INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,258
2016,013,UNIVERSIDAD NACIONAL DE PIURA,UNP-SEDE PRINCIPAL,MEDICINA HUMANA,91,SALUD,540
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,[NO ESPECIFICADO],ESP. ANIMALES COMPANIA,00,SIN CLASIFICAR,1
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,DOCTORADO EN CIENCIAS EN INVESTIGACION EPIDEMIOLOGICA,99,POSGRADO,9
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,DR. BIOQUIMICA Y BIOL. MOLECULAR,99,POSGRADO,2
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. CIRUGIA GENERAL,91,SALUD,52
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. CIRUGIA ONCOLOGICA ABDOMINAL,91,SALUD,2
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. GINECOLOGIA Y OBSTETRICIA,91,SALUD,60
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. MEDICINA DEL DEPORTE,91,SALUD,6
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. MEDICINA INTERNA,91,SALUD,46
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. MEDICINA OCUPACIONAL,00,SIN CLASIFICAR,66
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. NEUROCIRUGIA,91,SALUD,5
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. ODONTOLOGIA RESTAURADORA Y ESTETICA,00,SIN CLASIFICAR,12
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,ESP. PEDIATRIA,00,SIN CLASIFICAR,14
2016,014,UNIVERSIDAD PERUANA CAYETANO HEREDIA,UPCH-LIMA,MAESTRIA EN TECNOLOGIA FARMACEUTICA,99,POSGRADO,7
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,1018
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,[NO ESPECIFICADO],ING. ECONOMICA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,1
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ING. DE SISTEMAS,61,INFORMÁTICA,817
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ING. ECONOMICA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,665
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ING. ELECTRONICA,71,INGENIERÍA Y PROFESIONES AFINES,514
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,[NO ESPECIFICADO],PRODUCCION ANIMAL,99,POSGRADO,1
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,[NO ESPECIFICADO],RECURSOS HIDRICOS,99,POSGRADO,2
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,GEST. INTEGRAL DE CUENCAS HIDROGRAFICAS,99,POSGRADO,50
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,PRODUCCION AGRICOLA,99,POSGRADO,50
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,PRODUCCION ANIMAL,99,POSGRADO,44
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CIENCIA POLITICA Y GOBIERNO,99,POSGRADO,161
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,436
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,CONTABILIDAD,99,POSGRADO,39
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DANZA,21,ARTE,94
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DERECHO CIVIL,99,POSGRADO,80
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,DERECHO PÚBLICO Y BUEN GOBIERNO,42,DERECHO,1
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ECONOMIA,99,POSGRADO,181
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDU.LENGUA Y LITERATURA,12,EDUCACIÓN SECUNDARIA,9
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDUCACION - INGLES,12,EDUCACIÓN SECUNDARIA,6
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDUCACION ARTISTICA,16,EDUCACIÓN ARTÍSTICA,4
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDUCACION PARA EL DESARROLLO,13,EDUCACIÓN SUPERIOR Y TECNOLÓGICA,23
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,EDUCACION PRIMARIA,11,EDUCACIÓN INICIAL Y PRIMARIA,217
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ESTUDIOS CULTURALES,99,POSGRADO,55
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,FISICA APLICADA,99,POSGRADO,18
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,HISTORIA DEL ARTE,99,POSGRADO,45
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INFORMATICA-CIENCIAS DE LA COMP.,99,POSGRADO,2
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INFORMATICA-INGENIERIA DE SOFTW.,99,POSGRADO,4
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,ING.Y CIENCIA DE MATERIALES,99,POSGRADO,23
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,INGENIERIA MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,945
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,LINGUISTICA,99,POSGRADO,34
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,LITERATURA HISPANICA,99,POSGRADO,3
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP-SEDE PRINCIPAL,PSICOLOGIA EDUCACIONAL,00,SIN CLASIFICAR,41
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,[NO ESPECIFICADO],CIENCIAS FORESTALES Y DEL AMBIENTE,82,SILVICULTURA,3
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,ADMINISTRACION DE EMPRESAS,41,ADMINISTRACIÓN Y COMERCIO,473
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,E.A.P. DE EDUCACION INICIAL,11,EDUCACIÓN INICIAL Y PRIMARIA,257
2016,010,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,UNCP-UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,MEDICINA HUMANA,91,SALUD,317
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-IQUITOS,DOCTORADO EN DERECHO,99,POSGRADO,8
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-IQUITOS,ESC. DE CIENCIAS BIOLOGICAS,51,CIENCIAS BIOLÓGICAS Y AFINES,330
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-IQUITOS,MAESTRIA EN GESTION EMPRESARIAL,99,POSGRADO,6
2016,011,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,UNAP-REQUENA,ESC. DE ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,16
